temperature,pression,pH,vitesse_fluide,pco2,teneur_eau,concentration_cl,age_pipeline,epaisseur_paroi,inhibiteur,taux_corrosion,rul,risque
38.485445552552704,82.70377696992244,8.440829303644374,5.208782768333339,9.111249272896229,63.73541578683929,45747.231442375545,11.923301151671163,11.70525826039654,1,0.098722326985108,50.0,Faible
116.95846277645586,37.65782679498696,7.739652481224361,8.768125828263896,0.5311111206494159,53.56651079334027,18242.03268837617,28.31658890203662,18.073234859481644,0,0.3072489734609869,49.0586988450771,Moyen
97.51328233611146,122.72441563045275,6.340826472626461,7.870683667257193,7.681460471505789,59.59707593878597,49135.74960335628,27.25241079831001,8.050104581835274,1,0.2643913291080463,19.1008706634683,Moyen
113.9498941564189,36.00877365781909,8.115069045596426,1.29790026319701,5.7674849565932185,47.197720293765414,28791.38233570116,13.979245748352334,24.428697443137555,0,0.9158849321540092,23.39671359451325,Élevé
109.48273504276489,21.8952805845253,6.1393906924734,8.957937378858361,4.311946253862987,27.773714855425712,48670.09780937669,4.264756335321902,7.1050072259618915,0,0.8725297506904968,4.704718919570706,Élevé
79.78999788110852,71.07444369000203,6.59973633697387,4.981787935923324,7.466396396640095,95.2825314946477,1353.0327023557666,5.343229678753067,14.32531880297855,1,0.0934029432453077,50.0,Faible
112.18742350231169,102.16304153084866,6.4085190695827325,7.566690376416985,9.66166180197216,8.640915976013897,36398.8161206194,11.326381638273817,16.199565599140442,1,0.5039656490546175,26.191399401727743,Élevé
28.84925020519195,71.2803554906958,6.290495490662099,1.8303726970113452,2.3691414905106414,93.88909994653072,40831.076214636814,6.302225852603441,21.019153794603916,1,0.01,50.0,Faible
39.59828624191452,48.7455784731832,7.600763077175623,6.871835494216957,1.5221089142139843,31.123804686473466,2658.664333824379,2.489267831711335,8.301441824376003,1,0.07405459834265034,50.0,Faible
24.522728891053806,88.1439657446617,6.607075629077968,2.7450971672898503,9.1375292777047,51.26614453672974,28948.483200812287,20.213324505599914,14.375351503248355,1,0.01,50.0,Faible
52.53303307632643,58.58032695770799,5.766868488100864,4.6646185228388495,6.722635466827307,10.884232282754613,40097.11467947242,17.443459133780845,11.694519821325596,1,0.06869150744359603,50.0,Faible
58.8677289689482,140.60147661772862,5.532632670633913,0.6601972657799919,4.436061613463463,7.093106837100926,28051.936261153638,8.738902739342553,11.92820359817346,0,0.1258454684145625,50.0,Moyen
47.13490317738959,139.1703195445001,4.6509892678697335,1.940301060339522,5.775269745616402,42.95454487186029,3190.679520273332,23.368451476569124,20.79697040523977,0,0.05154397160962798,50.0,Faible
102.87375091519293,80.33205479609336,6.832780647532184,1.3747646846743877,7.481577661244816,74.16973763796781,34672.36204491557,23.278466631175036,6.10375795560483,1,0.3154297319033501,9.839776158310412,Moyen
55.67533266935893,55.90375916255619,5.419845661604137,2.777569642913455,7.7530157971866,26.93647775485489,3029.8457336654315,14.730059106382855,20.23258918538336,0,0.2488074801719659,50.0,Moyen
48.093450968738075,113.19853795392947,5.092535688065532,1.4501718552310616,9.20695239010775,56.234788893532006,40873.444750821924,2.8959766653568164,21.397570172339016,0,0.2132351560678336,50.0,Moyen
74.26960831582485,15.13981208762933,7.115319855310711,7.073145252885838,4.325743610066664,27.865034052281835,2151.7091653347197,27.554082003040726,23.12588263299931,0,0.3441550326371932,50.0,Moyen
34.092422497476264,76.46766084611117,7.224837031286196,0.775879070987584,3.0047680091920106,38.86130608930408,6869.8690505185405,20.059815706229138,17.910754261379186,0,0.01,50.0,Faible
100.21969807540397,57.08527519784669,7.508619569030664,6.368534755937481,6.4326762412194345,90.64463184738247,13755.379526163424,7.411524574558528,12.335651237172584,0,0.8526101993548543,10.949495143544617,Élevé
27.45506436797708,138.87502391435766,6.514307585354366,1.8367243928429553,4.21570620286735,85.58396254949196,31668.23961304,18.3136364110268,14.117459918428542,1,0.04279411168240091,50.0,Faible
118.68869366005173,11.680423818175555,8.076218420815547,9.47903384319002,5.986524694094881,51.601754341762984,48817.9549815653,12.150644874828908,24.424985563461156,1,0.528696988840192,40.5241301079875,Élevé
97.22447692966574,87.39408260056888,8.245371013592912,9.364393694543615,4.257859404713907,23.810562747207875,5891.142630996721,19.060489192078737,22.74254970228119,0,0.6734789233891091,29.314279952417664,Élevé
39.87156815341724,113.69290134932764,7.729483759169957,2.642279473949145,1.6146582881139275,19.318391273302282,7135.383460695921,14.216126871930625,14.8069922728894,0,0.09095008392010717,50.0,Faible
20.55221171236024,77.90251825336577,7.042373928032749,6.337002333118781,4.747324841423688,95.40873530357142,18443.519835049017,14.564164507192004,23.918197135107526,1,0.01,50.0,Faible
101.54614284548342,21.95642422278103,5.714883814364755,0.7660505349883551,6.940086437216225,20.271659651068752,41810.95688776601,22.076462757220778,21.63614263272272,1,0.2765410222219123,50.0,Moyen
90.68573438476172,146.1445946039063,8.431779686480885,9.351991158986154,8.012909695909734,80.81683109125392,23361.54763754071,18.411772381919274,23.1207073715361,0,0.8080359532155141,24.900757560931986,Élevé
92.90071680409874,82.52146039265371,5.596544668767754,5.468379427821242,4.983930140285813,36.89702095355373,16080.530012791083,2.39858073732677,18.976567456942497,1,0.19303182531495736,50.0,Moyen
97.12703466859458,95.98607420466159,5.310627687961724,0.9106199384689004,1.7358551130829691,98.56598475582383,28060.191610443064,1.9612071133891096,22.295426825777906,1,0.06446337884828832,50.0,Faible
27.404465173409037,43.125369579051025,6.268616455146331,3.7537499335773052,4.205408325529373,36.81557403627879,13026.159872287502,9.150277124901757,22.94355668535219,0,0.09536582542122368,50.0,Faible
55.84657285442726,77.68973191495253,4.727362282849554,1.2300698876817249,7.884309895532812,35.151662491072614,20057.995362376045,12.90737989616239,7.748315106272757,0,0.24209818073689082,19.61317962745521,Moyen
31.58690595251297,70.08092887416507,8.413977858687163,4.232972174046919,4.187306779109021,63.74636288776231,16630.257461602094,8.256676775378581,24.33912255655251,1,0.01,50.0,Faible
106.31034258755935,20.485417880277723,6.853734225665699,6.864300250532569,6.995654856681801,96.15168066268193,40207.05112073229,19.54379574209754,12.338648876517203,0,1.1975158493166838,7.798350962825205,Élevé
82.3298126827558,24.86244949664541,6.727808366656701,4.963954126393676,5.121415448613089,97.6209605796433,46212.78632190004,5.853237951768657,14.358090682083754,0,0.5603526426873929,20.2695406728369,Élevé
53.08980248526492,127.24615274662844,7.12318511959888,4.145360659834818,2.4881089385830273,70.72061464669852,37978.609607845596,21.124232891885093,21.04617142466349,0,0.08651259340953509,50.0,Faible
26.355835028602364,43.57479330892264,6.488094591108826,1.6319919326344157,7.981890029428436,75.46063656363536,21954.178801499176,23.194522256667906,18.633029805877456,0,0.06108894861099838,50.0,Faible
51.098232171566224,37.29415800980827,4.628254068378166,2.826920934089735,0.9337131952998017,56.34021759730277,25216.74887483319,3.7295792278695172,22.96813833628509,1,0.08068904595963423,50.0,Faible
52.518332202674706,80.68760317501949,6.949245155361587,1.4513612335143358,5.2964137992759905,75.57757391323318,6253.684696471784,19.52418730088964,13.61090126475867,0,0.13908351099437835,50.0,Moyen
92.96061783380641,117.62459839075181,7.364695507825722,8.171237950738277,2.168021239009709,85.97796549704965,37343.23555672689,28.843079277003422,13.092475109847012,1,0.11604150401341841,50.0,Moyen
83.75574713552132,18.67251260105831,6.166996242496213,1.7847783658548644,0.763949722559619,48.609530319502326,29823.783969752203,5.784714517900403,6.602088141285074,0,0.20982043147878446,17.167480382620845,Moyen
108.72127425763266,90.75310874935582,7.529182288284772,6.156046982214488,5.079045977124164,61.9862262830103,45121.99980687182,27.279084933484636,14.791782156723503,0,0.8935720790639191,13.196229417862117,Élevé
67.22149251619493,26.68946199768027,5.408005197353683,3.756033929094036,5.0456653437557435,53.731669523304774,10030.55717875766,18.1814384782205,19.757344636253066,0,0.2138527633260706,50.0,Moyen
31.95942459383017,15.104547115586584,5.385106364264736,2.646794654224243,7.098318926589636,56.247061352867725,37986.30609663061,17.728346019951356,11.722395634898106,0,0.10771112059306107,50.0,Moyen
91.3244787222995,17.384153302710434,5.145667950750296,6.574950175174986,7.473031861213858,89.00479098739409,34233.583085959486,1.557680469626015,14.791803759802987,0,0.687574784556303,17.149849041384382,Élevé
96.07850486168974,126.78297514918178,5.987979039156647,4.841521939080936,7.305135738059678,35.56168302055702,13292.276690487608,22.449008351591946,10.168557601220282,0,0.8078766219157406,8.873332148442765,Élevé
76.12771975694963,26.516147707928617,7.888048141556334,4.301381939203312,4.154631455875875,20.81840256006242,33368.931977041255,14.348191579441746,20.68296831155775,0,0.289363401322514,50.0,Moyen
97.0967179954561,16.32119101772087,7.811648248596257,6.132094046476105,6.353728893542969,45.628011027362916,46218.669028832475,21.635231755054022,7.149719665481795,0,0.8572339104378502,4.84082537444446,Élevé
69.37955963643907,71.30598420000771,6.031296831854015,5.167042470655007,5.811757902175207,20.808519048126517,45921.799383355945,24.27543310339818,19.402278045009467,1,0.13722767148539944,50.0,Moyen
72.2732829381994,128.15908607188345,6.856474943920946,3.3830999812398272,4.273461385557503,49.840042566201916,35981.32872580706,15.713891201168357,13.199860223154687,1,0.01,50.0,Faible
62.75410183585496,46.73717270850227,7.383265265899663,5.81108223376989,6.012405672441333,90.35081053570586,2403.655626703005,7.909329398349425,6.790325318355295,1,0.044038310157592915,50.0,Faible
22.54191267440952,69.03976645362829,5.464827098512092,6.860236477231599,9.477753979391998,61.74335204824778,43613.21686600808,4.2471747417844,22.21592215854393,1,0.01,50.0,Faible
30.789142699330444,15.589154558925172,5.172564343578989,0.7535850065751157,2.0096480624456357,85.54328533030777,32888.930350227,4.815093837972428,15.266715400442138,1,0.01,50.0,Faible
23.142918568673426,72.87099197888261,8.388383972849244,4.925781424622916,9.06714374827671,16.61909196155118,15521.712659136721,26.00803961837396,17.387060422706455,0,0.017512798033704854,50.0,Faible
83.64104112637804,90.86583128919871,6.9702292528384735,1.0479912035436658,0.6292095884336638,90.08735925371768,9362.518085284966,3.7073428689116605,19.90858313896468,0,0.11320833088598507,50.0,Moyen
51.43559810763267,89.92698752530028,8.425662887334656,2.270851433647055,3.153053207726441,60.178716440711575,5810.193149865855,11.540822191397053,18.446414227022586,0,0.06392867792329708,50.0,Faible
70.85706911647029,56.53973690441112,5.851023948528916,5.824832973740744,2.95263796125413,3.17597887404798,2511.844962888049,10.028239388670924,19.886280545477618,0,0.24095173709096787,50.0,Moyen
110.7566473926093,54.174645292838974,7.312126799896526,8.728794695023018,6.301014568020967,63.31189552850368,37705.162397537824,25.963670002169106,20.483352006979295,1,0.37464482156662915,46.666471816880424,Moyen
44.92922291488749,24.927306651123704,5.390414546164951,8.886653952290606,1.3991270225951744,95.1396956260918,11792.149947163765,14.330805020828748,17.193879080727605,1,0.01,50.0,Faible
61.038292303562976,61.351764890477575,5.544800685095652,1.164468096316997,8.835241357213562,7.916700047536207,1212.6468021627534,29.89339252044413,12.947118787247376,1,0.14423910586156125,50.0,Moyen
95.55511385430486,23.929253642215052,6.547608485078496,4.481498319723713,8.302658943803909,58.24561304695721,19863.532592099466,22.111642389094342,10.61970084461051,1,0.337599089999927,22.570264761709392,Moyen
42.87981654916224,117.32343225968722,5.778472502032285,6.038561588543237,6.55545161488425,91.54786028697147,24130.354029616945,25.52770726212857,23.155161496402958,0,0.1516507605176852,50.0,Moyen
27.697990982879297,145.27840168474603,5.170486255362338,1.8971640932282625,4.638296934742757,0.969516833437456,8461.511545006346,2.9601679808002466,24.428572048126185,0,0.03667060152049736,50.0,Faible
48.975145291376805,145.81042393333897,5.551522807957304,7.771606059075331,9.336264817206576,63.09129264658232,2202.416808127489,7.593067657946878,12.79559234686597,0,0.1669549947590196,50.0,Moyen
36.122128725400444,131.10995391255514,4.642993577863459,7.570234955153769,8.324390891733504,47.49022918309627,9456.274154903444,4.063385867154848,8.133903852373704,1,0.09233903782775235,50.0,Faible
112.96976523425731,94.11090090754668,7.317694485909946,9.08173963021455,5.043219966004324,34.69893186486106,33955.13809182872,13.90865917201679,10.228209215212194,1,0.3851390140441574,18.767792801129872,Moyen
100.8120379564417,108.12119761414318,6.468466628343446,0.5806171147927086,7.0485462090976805,62.753648994537606,4112.18386256032,21.548624644857295,18.742679573756604,0,0.6359129953208145,24.756027459093694,Élevé
83.34037565104234,49.92881237525797,4.876972265618102,2.5585003178955255,5.712606526578877,5.270209458741693,27751.851527849693,5.071907046090005,9.285734029208285,0,0.4059647815297264,15.483446631805961,Moyen
107.14605901877177,98.30785882416689,5.186775972513965,8.358273785330557,5.920628160043819,75.30630462874002,7320.599395408333,3.905056337092164,20.822323188158776,0,1.0817085069552563,16.476086740155385,Élevé
100.36720768991145,73.79093692158284,4.9101381524505765,6.870510482855886,3.3766630874309658,0.44794769197076256,9784.458679020969,18.43826246341321,23.537574557619557,1,0.11842248784863994,50.0,Moyen
38.657005888603585,77.48242756877055,6.950371233103506,8.996703610135663,4.674637585786478,30.693574379235223,19653.894163334935,6.90938261290272,24.309378786498097,1,0.01,50.0,Faible
109.25589984899777,116.08871845252212,4.876841454449975,1.043206718037532,0.8734021648184677,50.39586376846784,5041.266802686567,14.379752152612228,6.177184613522923,0,0.17852736711317846,17.7966250491373,Moyen
73.93422419156508,49.46856978361523,7.517129332140865,6.171157674306207,3.637752047479466,37.702225056655166,8660.175139110643,1.5335318318315316,24.204929134133916,1,0.03294274570972265,50.0,Faible
100.74401551640625,54.52554563723278,4.582043677281565,5.9059424614899045,6.988702302085304,30.747593520558247,17447.620572567706,20.418384362023943,20.063693963462736,0,0.9078977921036796,18.79473010274058,Élevé
109.60912999234932,139.44985075800912,5.497503151983569,0.8389069554250574,9.536838702011245,83.08351454680961,16483.450274918345,16.23949144926161,7.596954413012243,0,1.160678613103601,3.9605747543845915,Élevé
51.80034749718639,17.871401279136116,8.06266670356763,5.3784597306685935,9.634334716353901,93.48325742719089,37463.57428378659,19.422686968758985,13.889568906795802,0,0.15609929393132746,50.0,Moyen
31.005192452767677,77.98880177786765,7.374125272488984,6.29044295744428,5.601656404336428,87.37126849058888,3739.115256321218,8.262191401792382,19.300864017010674,1,0.04523801222306467,50.0,Faible
42.79351625419417,137.79211205710064,4.791873331702751,2.3172851549200186,6.105560292914863,52.24313130499997,43022.53678331717,8.358089260845933,24.177024360559937,1,0.054592603887384454,50.0,Faible
62.71077886262563,95.45082109454198,7.784504417940719,3.096631039684298,1.9386397364595784,88.4164175193483,40811.608536972744,24.040815992722745,9.118686478616459,1,0.09044965527867097,50.0,Faible
101.80147659224932,86.4969903896985,6.47214048616082,6.5832997898285015,6.983550270125954,92.08615651815437,38299.581984596916,21.556869389544786,8.426932356612125,1,0.31646280290772516,17.148721134832776,Moyen
106.07305832563435,44.96418509210973,7.887132108675317,4.948859002199604,0.7995220474764237,40.9238397047462,15468.618123156624,17.39185953595844,14.974594011975693,1,0.05912109424833943,50.0,Faible
20.69521305311907,58.05856846902276,6.902959097801574,8.651129746899105,2.918388289414501,28.34458595054454,41144.08927703938,18.844304273462416,24.393878981031296,0,0.01,50.0,Faible
71.07473025775657,129.286778212657,7.227332128131435,3.7526267770872894,6.7167971381258775,9.826520581332032,9140.10401446404,2.8213253850331634,24.4562050899022,0,0.39712929335772956,50.0,Moyen
61.7411003148779,88.29053844758414,8.474006241582833,3.033266754687911,3.1720703022805443,47.9091921049229,6220.4602927514115,25.685139133537607,10.330380080005277,1,0.07078389039011113,50.0,Faible
42.21078104707303,82.06390712594919,5.429342183696073,9.856226433276007,0.5934840537330978,94.62969204384414,2247.8166744743676,23.09721099034988,12.06759581145769,1,0.01,50.0,Faible
31.986536733368283,23.94115989560405,6.995782299045553,9.155789816235792,8.335517052574541,56.090752807037106,46965.5181502788,17.71474601470343,23.252607727248435,0,0.16052175996055618,50.0,Moyen
53.7615171403628,12.243941903717237,6.341285560229593,0.7754310774903086,3.1722670706321745,66.75621017861715,15400.544885263684,27.557853933027214,19.96198832618922,1,0.01,50.0,Faible
114.29097039125192,144.91592641618686,4.657807811690766,7.821921845412376,0.7247417261009164,11.28838184918476,45880.894008895295,5.059137230981994,24.474012144494747,1,0.10226763753215258,50.0,Moyen
52.320293202075526,62.77806342015783,4.55788256601146,1.548180351339428,0.8404028285783653,14.351966414225625,13630.678075966485,20.599721581025005,22.969818897295532,1,0.01,50.0,Faible
71.87906217433661,94.4498286939306,4.976914311271434,0.7611093508790241,2.592412108008661,46.44732619596725,45378.297966817474,28.889453329564827,10.086824955961124,1,0.08081843637232555,50.0,Faible
90.30189588951778,21.1601102462199,7.0963669621541925,3.1001074016803143,1.86235787749311,95.12647989837258,45196.452642304415,9.300268937097627,20.43481032884098,0,0.22096064262032084,50.0,Moyen
56.3629602379294,105.63600000122652,6.768652351653569,3.058785851080491,7.765571166023493,36.07846415915289,46183.80225053564,0.4587694220252858,6.922739399642215,1,0.06123540981220244,50.0,Faible
117.17820827209607,140.55933921883454,6.71371824465491,8.283528242296164,3.284672062003641,87.74840413175336,24807.671964209687,22.046024009073992,21.538822796088006,0,0.900989751329478,20.576064010420296,Élevé
116.24472949421113,90.59313541963876,4.62742705011304,7.251338836456934,8.066488271894343,12.028859342571153,43297.3143399446,0.20940973368381188,17.429578486447554,1,0.5084853593131615,28.37756923019054,Élevé
45.17822958253642,27.65614513255748,6.377211985440028,9.825289559654136,1.8210753784492129,61.70172069337101,47538.29480836601,26.176009475465012,24.165918290092772,1,0.04917906149731828,50.0,Faible
69.72485058923854,91.44101384628674,8.198491271370115,7.259372552962275,4.9795038774864295,60.06129769105182,16230.847094858975,1.6890375631070953,24.24061665391249,0,0.24640402457467875,50.0,Moyen
50.087830981676966,117.28860983465133,6.090367477242586,4.473427755932455,6.9115676221759745,85.98747500702684,20943.720284127754,19.582941896156314,6.96548707146275,0,0.19739773489790077,20.088817500939424,Moyen
48.48404943774676,66.89831512036261,6.999689879153825,7.13981277897956,6.554709453271963,0.3316704404901505,35962.0093667872,11.315524332694512,9.049908225559589,1,0.01,50.0,Faible
23.68869473545328,133.1772847118055,7.619274702492574,9.99486113827082,6.05118115830966,18.993166719757216,15017.991086165044,6.100219611501984,15.19993389905514,0,0.1726893690782503,50.0,Moyen
80.95643339798968,100.81561347003102,7.63570111656755,7.246347884344017,9.255733859118582,21.968762542948173,37690.465445632944,26.947751995614873,22.710376973976835,0,0.6313066159463547,31.22155934391748,Élevé
70.26790232288616,135.89484856048836,6.577120329581085,7.735972881813024,2.3623989622967696,94.99660880907373,3694.6072606766966,22.387375557805868,21.47445770362507,0,0.23985725805119654,50.0,Moyen
25.147875124998933,97.29074357462721,7.931807781609345,9.414467644307464,4.987820124174843,15.369365626989495,26174.91921442711,10.213216984297803,24.323030500683796,1,0.03214564490869798,50.0,Faible
